sha256,prefix,depth,class_count
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.aeroexpress,5,102
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.aeroexpress.ticket,6,102
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.flags.experiments,6,100
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.appmetrica.analytics.coreutils,4,98
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.tickets.tariffs,6,97
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.material.internal,5,95
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.bumptech.glide.load.model,5,94
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.recognition,4,92
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.ui.preselect,6,91
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.base,4,90
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.dialog,5,89
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.di,5,88
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,proto.trainform,2,87
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,proto.trainform.v1,3,87
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.div.storage,4,85
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.analytics,5,84
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.di,5,84
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.appmetrica.analytics.coreutils.internal,5,83
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.appmetrica.analytics.coreapi,4,82
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.nfcscanner,5,81
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.appmetrica.analytics.coreapi.internal,5,80
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.search,5,80
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.properties,5,78
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.ui.authsdk,6,78
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.firebase.messaging,4,77
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.adapter,4,77
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.wallet,5,76
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.gson.internal.bind,5,76
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.domesticroots.certificatetransparency.internal.loglist,5,76
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.common.result,5,75
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.material.datepicker,5,74
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.report.reporters,6,74
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.sloth.performers,6,73
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.div.core.util,5,71
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.core,5,71
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.datatransport.runtime.scheduling,6,70
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.material.color,5,70
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.pulse.mvi,4,70
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.appmetrica.analytics.screenshot,4,70
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.metrica.push.core,5,69
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.weatherlib,3,69
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.stetho.inspector.elements.android,6,68
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.browser,3,68
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.div.core.expression,5,68
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.divkit.bind.view,6,68
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.squareup.moshi,3,67
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.squareup.picasso,3,67
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.entities,5,67
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.avstaim.darkside.dsl,4,65
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.bumptech.glide.load.resource.bitmap,6,65
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.di.module,6,65
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.model,5,65
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.airbnb.lottie.model,4,64
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.sloth.command.data,6,64
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.di.modules,6,64
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,org.simpleframework.xml.stream,4,64
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.location,5,63
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.maps,5,62
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.material.textfield,5,62
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.opentelemetry.exporter,3,62
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.avstaim.darkside.cookies,4,61
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.avstaim.darkside.dsl.views,5,61
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.share.model,4,61
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.report.diary,6,61
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.appmetrica.analytics.screenshot.impl,5,61
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.fasterxml,2,60
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.fasterxml.jackson,3,60
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.fasterxml.jackson.core,4,60
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.monetization,2,60
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.monetization.ads,3,60
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.div.internal.widget.tabs,6,60
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.bea,2,58
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.bea.xml,3,58
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.bea.xml.stream,4,58
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.ui.webview,6,58
